ID,Review,Link,Sentiment
996,"works like a charm, recommend them if you need a repair.Good qualityQuality product, recommend the product arrived very fast it worked all right, well packed and before the deadlineI received it on time, I started to change them in my old controls and they are in perfect conditionpackage has arived intact abit late but its my countries postal service not the seller.the itwms look nice will try them outThis is mad 2 th order and I highly recommend this shopTested today, they work very good. Perfect fit for all types of my controllers though on shipping they came late but am satisfied. Thank you.All right received as described very good even recommend.Rapid dispatch, always works perfectlySilikovi. SuperReceived as Posted. Looks goodarrived in time, yet to test thankyouReceived quickly and the product is compliantexcelenteAll right!receivedBeautiful 10Sets/5/1 Set Silicone Conductive Rubber Pads for PS4 Controller, arrived earlier than expected, excellent seller.It's as described. For the joystick, all fit fast delivery. RecommendGreat purchase! I replaced all my Playstation gamepad contacts, and now it works great! I recommend this seller.Very good pieces of silicone. Work as they should",https://www.aliexpress.com/item/1005006404622679.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-13&pdp_npi=4%40dis%21PKR%21418.02%21393.36%21%21%2110.85%2110.21%21%402101580317317825096833664eb156%2112000037478543562%21sea%21PK%210%21ABX&curPageLogUid=4abpno4VuYqa&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
997,"An mrd of vdd does not between the orders where it has to beIs what I expected I thought the connectors did not come but they come back embedded. Very good purchase I am satisfied the only thing that the fan does not have much strength but I liked it the same.Back the connectors all good I do not disgrace Thank you good purchaseSuper works very well fast delivery I recommendPerfect as I expectedProdoit compliantgreat to keep everything on 1 place....Beautiful!Very goodFans are weak Refresh LittleProduct's fine, not bad, but fans are weak. I was expecting them to be strong.very good",https://www.aliexpress.com/item/1005007280389129.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-14&pdp_npi=4%40dis%21PKR%214660.98%214303.45%21%21%21120.98%21111.70%21%402101580317317825096833664eb156%2112000040048956994%21sea%21PK%210%21ABX&curPageLogUid=36S9Oe2NLbD4&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
998,"Arrived earlier than expected and in my opinion it is of very good quality I am satisfied with my purchaseFast shipping and delivery!! I received it well~Fast delivery, good productGood stuff. You can see it in a video and put it on simple, but the function is very good.Instructions unfortunately not available. Otherwise everything is OK soldering necessary",https://www.aliexpress.com/item/1005007817697781.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-15&pdp_npi=4%40dis%21PKR%2111278.36%219166.14%21%21%21292.74%21237.92%21%402101580317317825096833664eb156%2112000042333757717%21sea%21PK%210%21ABX&curPageLogUid=Wz4ZTLhse4gj&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_4,Positive
999,"Very poor quality, not accurate, totally useless.Good qualityItem came as advertised. Looks good, although I have not installed in onto the gamepad. Will give an update on it when that is done.The central material of the potentiometer is different from that I use, but even so it served very well, including I ordered 10 and I already tested one before evaluating, very good and arrived before the deadline, I recommend it.Let's test them and see how they workI like the qualityImmediately i replaced one in xbox series controller and works perfectly on first try.It's a little different from the old one.High quality componentsgood qualityVery good quality of joysticksSimple and well doneLousy, analog with 10k where they should come from 2.3K as from ps5, I bought from ps5 and not from PS4 which are from 10k !! Do not recommend!Very low quality replacementsDoes not send it as chosen. I requested original and arrived OEM.There is some deviation from the 0,0 axis, which is solved by calibrating. Everything else ok.Very good pieces, very unstable in the exchange, you just have to know how to regulate. I already bought once with the seller, and the parts are so good I bought again.fast shipping and good qyality productGreat product. Arrived perfect in 1 week in Romania. very satisfied !Received to replace the potentiometer of my joystick, they are well functional",https://www.aliexpress.com/item/1005005976163722.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-16&pdp_npi=4%40dis%21PKR%213798.75%211329.56%21%21%2198.60%2134.51%21%402101580317317825096833664eb156%2112000035133984906%21sea%21PK%210%21ABX&curPageLogUid=YXBtDJQAcaC9&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
1000,,https://www.aliexpress.com/item/1005007669612345.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-21&pdp_npi=4%40dis%21PKR%2114583.97%215687.72%21%21%21378.54%21147.63%21%402101580317317825096833664eb156%2112000041727860096%21sea%21PK%210%21ABX&curPageLogUid=xT7mlKXYstoX&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1001,,https://www.aliexpress.com/item/1005007065227205.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-23&pdp_npi=4%40dis%21PKR%2133518.65%2115238.53%21%21%21120.67%2154.86%21%402101580317317825096833664eb156%2112000039298866582%21sea%21PK%210%21ABX&curPageLogUid=3E62bx0wLMD7&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_7,NR
1002,"Put them on my switch and they surprisingly fit! :) they look awesome & came on time (surprisingly)Sweet fit right on top of the joystick.BonitoCool joystick pads. Fast delivery to Kiev in 8 days. Drawing detailed wellThey are very comfortable, they arrived before the scheduled dateThey look very good quality, they are resistant, they look very good in the joystick and they have very good design.Very happy with the product are as expected I had low expectations with the shipment but everything was fast and efficient thank youGood fit for ps5 controller. Texture improves the grip and the design is cute just as describedProduct as seen in the image. Product as seen in the image. Product as seen in the image.They look the same as the image, they feel resistant and I hope they last quite a long time. I buy them for my boyfriend's control, so I hope they serve, although they look somewhat big.It fits the joysticks well, however the color is not as intense as expectedPrecious Precious Precious Precious Precious Precious Precious PreciousDhdbebbebcbcbxbdbdbdbbebebansnwnebbdxbbxndnswnnsnsnsnxdnenne. Sneme. Cne. Wkendnd wksnfndnenenendnwVery good qualityArrived well, it was greatIt's not small and convenient.Very good quality and fast shipping, very nice are on the remoteI am very satisfied with the product received. Delivery in the indicated time. Perfect fit for ps4 controllerIt's pretty hard to put it down, but this thing is very loudotimo",https://www.aliexpress.com/item/1005007240080202.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-24&pdp_npi=4%40dis%21PKR%211161.97%21406.84%21%21%2130.16%2110.56%21%402101580317317825096833664eb156%2112000039917965091%21sea%21PK%210%21ABX&curPageLogUid=dQxsFP1ERGQZ&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
1003,"Colit well received the contents of the hard drive is full of beautiful young that works very well, I recommend it, thank youWonderful!Many games of PS4 and PC,also give away retro games,excellent thanksGreat seller and awesome product (very good seller and good product) 10/10hdd playnite contains some essentail ps4 games titles and xbox one games titles and some other indie pc titles total of almost 400 games and. contains a bonus retrobat launcher with 500gb size worth of important games.this is a very awesome product. so many games that I would never have enough time to play, all available on one device. this is the best value for your money. don't hesitate to get this gaming drive. you will not regret it.The whole experience was great. Fast shipping, good communication, no virus found on scan and great selection of games. I'm verry happy with the product.Arrived fast and well packaged. It was filled to the brim with games and fairly clean. I'd still always do a sweep of the drive just in case : ). I'd think anyone would enjoy all the wheels(collections) that this comes with and reminiscent of the old arcades one would visit as a kid.Good product. Arrived in good conditionlots of good games, loads fast. better then i thought. good price. fast ship 5 starsjust as advertised, not everything works but more do work. I would recommend this store and product.all game is working fine Nintendo switch is working to in my old GPU gtx1050ti the download is not working and ther no any ps4 game or ps3 game only ps2 it have pc game good i gave it 8/10Great productFor what I wanted it to be PS4 games is great .... Are many top PS4 games .....OK just got my heard drive today will have to test and get back to youFull new disk configured and ready for action. Interesting the gift that comes inside a retro bat 600 gbThe album is very complete, there are only 43 gb of the total 12 tb left over. I recommend downloading client Filezilla and browsing as indicated in the hdd. The seller sent it right away but they held it to me in customs and then a week later and I had to pay almost 8 euros in emails when picking it up. I still do not recommend it because it is very worthwhile. Come 392 AAA games in addition to retro emulators. I bought it with 2 controls and they look quite good besides they are with cable so you forget about the batteries. Excellent product.Very good recommendation for this product, very fluid and very interesting games. The quality is noticeable and the shipping has been fast .. You need many free hours to see all the product content one 10/10The order arrived very short time I recommend that the seller responds quickly tracking number everything is perfectEasy to Assemble, and very intuitive Is purely addictivethank you for the gift I love it",https://www.aliexpress.com/item/1005006494930100.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-27&pdp_npi=4%40dis%21PKR%21107871.08%2151778.23%21%21%212799.89%211343.95%21%402101580317317825096833664eb156%2112000037411128804%21sea%21PK%210%21ABX&curPageLogUid=B64auQQwztYw&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_8,Positive
1004,,https://www.aliexpress.com/item/1005006821150562.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-30&pdp_npi=4%40dis%21PKR%211484.83%21549.40%21%21%2138.54%2114.26%21%402101580317317825096833664eb156%2112000038410209634%21sea%21PK%210%21ABX&curPageLogUid=ZHKftbiRJEj0&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1005,"All right. Until now the base of the play remains stable, despite the fact that it shakes itself. I'm sure if it refreshes a little that stays up, but I don't know if it's right.Super. It fits perfectlyThank you. everything is fine.Thank's",https://www.aliexpress.com/item/1005005608735338.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-32&pdp_npi=4%40dis%21PKR%21466.66%21372.22%21%21%211.68%211.34%21%402101580317317825096833664eb156%2112000033737120700%21sea%21PK%210%21ABX&curPageLogUid=fcyqGDkfn81i&utparam-url=scene%3Asearch%7Cquery_from%3A,Negative
1006,"Does its function, but the lace is not very well done, when you leave the control, this one has a lot of gametrès bonne article conforme a la descriptionExcellent perfectArrived on timeGood quality",https://www.aliexpress.com/item/1005007876972702.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-33&pdp_npi=4%40dis%21PKR%21849.98%21783.31%21%21%213.06%212.82%21%402101580317317825096833664eb156%2112000042664405112%21sea%21PK%210%21ABX&curPageLogUid=KQOSHCVs5CmJ&utparam-url=scene%3Asearch%7Cquery_from%3A,Negative
1007,,https://www.aliexpress.com/item/1005005305487571.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-34&pdp_npi=4%40dis%21PKR%21258.33%21166.67%21%21%210.93%210.60%21%402101580317317825096833664eb156%2112000032564434088%21sea%21PK%210%21ABX&curPageLogUid=0e6FClLu7E1G&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1008,,https://www.aliexpress.com/item/1005007899261551.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-35&pdp_npi=4%40dis%21PKR%21116383.36%2169828.91%21%21%21418.99%21251.39%21%402101580317317825096833664eb156%2112000042854490405%21sea%21PK%210%21ABX&curPageLogUid=5yflPuOIbXAT&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_10,NR
1009,,https://www.aliexpress.com/item/1005005952025679.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-37&pdp_npi=4%40dis%21PKR%21374.99%21374.99%21%21%211.35%211.35%21%402101580317317825096833664eb156%2112000034998376712%21sea%21PK%210%21ABX&curPageLogUid=htD4l2UUK3W2&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1010,,https://www.aliexpress.com/item/1005005907660818.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-38&pdp_npi=4%40dis%21PKR%21991.68%21347.12%21%21%2125.74%219.01%21%402101580317317825096833664eb156%2112000034799293910%21sea%21PK%210%21ABX&curPageLogUid=62Q9Pkc60I8t&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1011,,https://www.aliexpress.com/item/1005007813395164.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-39&pdp_npi=4%40dis%21PKR%219246.07%214530.76%21%21%21239.99%21117.60%21%402101580317317825096833664eb156%2112000042322668846%21sea%21PK%210%21ABX&curPageLogUid=P6WmtnhCmTX7&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_11,NR
1012,,https://www.aliexpress.com/item/1005005621774426.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-40&pdp_npi=4%40dis%21PKR%211745.65%21611.03%21%21%2145.31%2115.86%21%402101580317317825096833664eb156%2112000033836013635%21sea%21PK%210%21ABX&curPageLogUid=uKl2qKgh1qVg&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1013,"great for shootersGood materials, fits wellExellent staff. i recomend.Very goodPerfectogoodgoodQuality Narr BS Saab Installation",https://www.aliexpress.com/item/32877173535.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-42&pdp_npi=4%40dis%21PKR%21497.21%21497.21%21%21%211.79%211.79%21%402101580317317825096833664eb156%2165522483247%21sea%21PK%210%21ABX&curPageLogUid=Oga7hOpWG1Ou&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
1014,"The portable screen comes in a complete package, complete accessories are included, there are many streaming media available for download. It is very convenient and easy to install. It is worth buying.",https://www.aliexpress.com/item/1005007798325418.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-43&pdp_npi=4%40dis%21PKR%21115827.81%2159070.82%21%21%21416.99%21212.66%21%402101580317317825096833664eb156%2112000042261719645%21sea%21PK%210%21ABX&curPageLogUid=BIiCa57sLcpg&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_12,Positive
1015,,https://www.aliexpress.com/item/1005007669431666.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-44&pdp_npi=4%40dis%21PKR%211216.68%21523.20%21%21%2131.58%2113.58%21%402101580317317825096833664eb156%2112000041727585300%21sea%21PK%210%21ABX&curPageLogUid=ljJLfj9eD762&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
1016,"Very good product for gameplay like call of duty very recommendHello, ok good productAs you imagine them very goodBomwhere is it I never got itIt looks bright and more awesome and the delivery too was fast . I highly recommend this for everyone .Just great, good material, excellent design, I put them on the joystick of a lenovo legion go, they arrived on time here in MexicoProduct recieved after a few months, everything is as described. On the black and red thumb grip there is missing some colour. I cant attach a good photo because my camera doesnt have macro.Thumbs grip arrived in good condition. They are cute and feel nice to touch. The size is perfect to an xbox controller.Looks very cool and it feels the same. sent quickly and arrived just as fast. Now I will enjoy this setOne pad is always spinning on the left stick and on the right, but the main thing is that it does not subside. And there are no more flaws, the silicone is pleasant to the touch, the fingers do not slip and it is more pleasant to playThe silicone cover for the PlayStation 5, PS4, Xbox Series and XS controller is a must-have accessory for any gamer. Provides superior grip and comfort during long game sessions, as well as protecting the controller from scratches and wear. The silicone texture is soft to the touch and prevents the controller from slipping from the hands, improving the accuracy in the game. In addition, it is easy to install and clean, keeping your controller in perfect condition. Undoubtedly a practical and useful accessory to improve your gaming experience.good quality exactly like the image also fast shipping and the feet perfectly with my controller Xbox eliteI arrive precisely what I ordered, the product is incredibleQuality product, super fast delivery, fit perfectly and do not slide, very good product!!Good item, perfect fit, excellent quality and shipping was very fast. I recommend the seller.Nice PlayStation 5 Silicon grip of thumbs. Prevent slipery on quick actions. Well packaged. Top grades.Are well of standard plastic material just to serve itLooks awesome just like the picture depicted and the colors are more saturated and looks awesome . Im impressed .Good product, perfect fit, does not slip from the fingers and is as seen in the images. Shipping is fast, so I recommend the seller.",https://www.aliexpress.com/item/1005005252550969.html?algo_pvid=14c2d37c-273d-4fa1-8ace-b28944166335&aem_p4p_detail=202411161041492333313090238390002866577&algo_exp_id=14c2d37c-273d-4fa1-8ace-b28944166335-47&pdp_npi=4%40dis%21PKR%21608.32%21555.54%21%21%212.19%212.00%21%402101580317317825096833664eb156%2112000032368743182%21sea%21PK%210%21ABX&curPageLogUid=7OwATrawhc6z&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161041492333313090238390002866577_13,Positive
